ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype
ENSMUSG00000029757,201.85390068343895,1.407463795192876,0.27408260255799644,7.374806868269268e-8,1.851076523935586e-5,Dync1i1,protein_coding
ENSMUSG00000060084,107.91844556239118,2.805146605731834,0.5388419586491209,7.575639186792328e-8,1.8774159999875975e-5,Olfr748,protein_coding
ENSMUSG00000045030,110.30202496068868,-3.5801681304280346,0.704829681703056,8.629081046780492e-8,2.1117518591733556e-5,Olfr1443,protein_coding
ENSMUSG00000108662,40.67475463216776,-3.4938515319471755,0.6894880082238612,9.755022464990521e-8,2.3425085683181233e-5,Olfr188-ps1,transcribed_unprocessed_pseudogene
ENSMUSG00000007030,41.27276049656629,-2.9529374679129012,0.5747597412859996,9.811303636841665e-8,2.3425085683181233e-5,Vwa7,protein_coding
ENSMUSG00000058200,99.07573256805765,4.382233817999815,0.9001382152486075,1.200602112555157e-7,2.8319744770608268e-5,Olfr66,protein_coding
ENSMUSG00000075380,36.661569585704314,5.625314663951885,1.2504565535545504,1.332994563772829e-7,3.106829472564815e-5,Olfr355,protein_coding
ENSMUSG00000066269,135.54174852326304,5.668271678873718,1.2665228486374611,1.3596091337836868e-7,3.131579720143179e-5,Olfr575,protein_coding
ENSMUSG00000056959,40.18788266246074,-4.833580734454243,1.0371219169532924,1.8736052482985139e-7,4.265284133859105e-5,Olfr315,protein_coding
ENSMUSG00000034656,1287.1680327754507,-2.277365758178778,0.4511794814596187,1.9844123502515484e-7,4.46561206818676e-5,Cacna1a,protein_coding
ENSMUSG00000057447,107.49982888497297,-4.583148476252792,0.9756096919157219,2.0742818060380592e-7,4.614805590751491e-5,Olfr1205,protein_coding
ENSMUSG00000075199,59.88160546848597,5.461013144544537,1.2385768078428796,2.2520618731649317e-7,4.9540300396430377e-5,Olfr52,protein_coding
ENSMUSG00000101480,106.36486181455705,-3.4575250618933793,0.7109649160956794,2.587664618885273e-7,5.6290331009484306e-5,Olfr1220,protein_coding
ENSMUSG00000049315,188.16631601916592,3.630209869062571,0.7512427050665071,2.6243221971517777e-7,5.636694713079463e-5,Olfr348,protein_coding
ENSMUSG00000020704,37.111492092287904,-2.9327207493717795,0.594977268588031,2.648768585163503e-7,5.636694713079463e-5,Asic2,protein_coding
ENSMUSG00000046150,87.27555185490087,2.9273289387066463,0.5973992426337961,3.0202335122038975e-7,6.358078677626657e-5,Olfr918,protein_coding
ENSMUSG00000078118,258.56155207618747,3.2115913274692254,0.6632637230236288,3.321397918036848e-7,6.917694514821852e-5,Olfr483,protein_coding
ENSMUSG00000044798,147.55871653895505,4.504444778499609,0.9832564966794355,3.5505477639551945e-7,7.31711832870682e-5,Olfr923,protein_coding
ENSMUSG00000074965,364.35404270292275,-5.277973756973637,1.2220755657770583,3.7959644215530883e-7,7.741394942204829e-5,Olfr1277,protein_coding
ENSMUSG00000051375,5286.515689548986,-1.4242637567185272,0.3060138598974626,4.5384019185952917e-7,9.16008585177924e-5,Pcdh1,protein_coding
ENSMUSG00000022055,449.2132486956631,-2.3476327373222903,0.48772413702061274,5.300969481119551e-7,1.0590038826669241e-4,Nefl,protein_coding
ENSMUSG00000047149,19.729125463607442,5.339771814186083,1.282547695854228,5.481624648374918e-7,1.081606647576024e-4,Olfr1052,protein_coding
ENSMUSG00000061165,89.6395626957309,2.4425732932695032,0.5089888115274711,5.524602347410481e-7,1.081606647576024e-4,Olfr160,protein_coding
ENSMUSG00000059030,233.07856588225025,-6.0296786222728,1.7425072532905306,6.138456980871533e-7,1.1898882254604245e-4,Olfr128,protein_coding
ENSMUSG00000040420,1097.625579247327,-1.741797180966246,0.3689780255915415,6.251084941165999e-7,1.1998405978249796e-4,Cdh18,protein_coding
ENSMUSG00000045540,268.99764092777536,3.99352463011052,0.8849471138106307,7.131197232926095e-7,1.3554813536526903e-4,Olfr600,protein_coding
ENSMUSG00000107822,140.30574780546115,2.7056875432630183,0.5758665590277733,7.5866378998712e-7,1.4145828267016986e-4,Olfr1358,protein_coding
ENSMUSG00000057455,103.80607681038158,-2.0628622482880967,0.43724413778048227,7.528336360381975e-7,1.4145828267016986e-4,Rit2,protein_coding
ENSMUSG00000025969,8824.955752703572,-1.2453547305102877,0.2914125093574618,7.719958318004296e-7,1.4194160752692121e-4,Nrp2,protein_coding
ENSMUSG00000031870,256.56262646801036,-1.5411716587959359,0.33732830517651335,7.757560529870554e-7,1.4194160752692121e-4,Pgr,protein_coding
ENSMUSG00000034714,885.2889237937901,-1.4908661435647832,0.330242393088909,8.266261425872285e-7,1.4984895018122925e-4,Ttyh2,protein_coding
ENSMUSG00000050128,89.96818987425621,3.021551347105548,0.6636728881321962,1.1401538906712689e-6,2.0478837496845965e-4,Olfr1023,protein_coding
ENSMUSG00000056258,213.73204162692397,-1.287717658784612,0.3104537682738184,1.2922352931931852e-6,2.29994387001238e-4,Kcnq3,protein_coding
ENSMUSG00000073768,227.98196899188807,1.3944382579152566,0.3300305230828985,1.4729925298019401e-6,2.598040337699314e-4,Olfr1330,protein_coding
ENSMUSG00000109013,37.78820369231896,-2.8751217531048696,0.6420947417376401,1.5613979890531056e-6,2.7293794490787233e-4,Gm44723,TEC
ENSMUSG00000046643,81.78540099046647,2.4659132360187535,0.5491445834748695,1.6555136397453802e-6,2.8617263343621815e-4,Olfr218,protein_coding
ENSMUSG00000056564,176.2241960728262,3.079124864607246,0.6946898488619756,1.6663438661624716e-6,2.8617263343621815e-4,Olfr324,protein_coding
ENSMUSG00000082754,76.04617060667321,3.5917604646439645,0.8296404720723148,1.748368896954267e-6,2.9764840230061423e-4,Olfr1021-ps1,polymorphic_pseudogene
ENSMUSG00000073938,168.82660877325245,2.5186535466855866,0.5653807082413335,1.8410177578574902e-6,3.080636381481534e-4,Olfr632,protein_coding
ENSMUSG00000043692,34.467971416656425,4.506717627266224,1.110328316002446,1.834979074136737e-6,3.080636381481534e-4,Olfr399,protein_coding
ENSMUSG00000049797,210.3789131178564,3.302400686552285,0.7579852134598083,1.8980016723205607e-6,3.149074300058639e-4,Olfr642,protein_coding
ENSMUSG00000043911,45.03666579509683,5.403755352728908,1.551288083614339,1.9346507095429876e-6,3.1829068564229087e-4,Olfr922,protein_coding
ENSMUSG00000045514,243.7489219784951,2.6687400398246,0.6037164353564747,1.9920081869651216e-6,3.249961357033596e-4,Olfr460,protein_coding
ENSMUSG00000094063,152.89238413471364,2.5714701283369954,0.5824180816742901,2.0643018548983255e-6,3.3126968619015914e-4,Olfr638,protein_coding
ENSMUSG00000047444,41.387141038525975,2.7847279248329095,0.632997773738558,2.0633911611520242e-6,3.3126968619015914e-4,Olfr139,protein_coding
ENSMUSG00000049280,305.3399796072369,1.9344238794111592,0.4420801443198376,2.1150818905119523e-6,3.366591321336829e-4,Olfr509,protein_coding
ENSMUSG00000075379,230.04805926220686,2.1399348711307997,0.48637871029208773,2.1437130502303845e-6,3.3743031368991665e-4,Olfr358,protein_coding
ENSMUSG00000094884,133.85218430038574,3.134769756506311,0.7219445515740611,2.1543972423761153e-6,3.3743031368991665e-4,Olfr105-ps,protein_coding
ENSMUSG00000022594,895.4830130173444,-0.7645308597605616,0.25235369543052144,2.434004437199086e-6,3.78197927551458e-4,Lynx1,protein_coding
ENSMUSG00000023800,231.52550774534225,-1.3837014084342063,0.3453538271171522,2.49499399211565e-6,3.8462198722551334e-4,Tiam2,protein_coding
ENSMUSG00000111021,50.28525014994892,4.378016209293683,1.102567732859191,2.5664140395905445e-6,3.925410473992475e-4,Olfr50,protein_coding
ENSMUSG00000095322,99.43284605744692,3.704222633877101,0.8895855713438493,2.6272007941007327e-6,3.9872354377445073e-4,Olfr957,protein_coding
ENSMUSG00000089892,88.05014224611135,-4.042773657901942,0.9989872194760535,2.8122970263981654e-6,4.235319321755637e-4,Olfr1199,protein_coding
ENSMUSG00000108674,125.44693299117684,-2.2298527820538725,0.5189789524138831,2.9175171137597468e-6,4.360240462075445e-4,Olfr1359,protein_coding
ENSMUSG00000104374,16.675067169402322,-4.301536702982853,1.0952285588695454,3.037979612569598e-6,4.505876125370272e-4,Gm37517,TEC
ENSMUSG00000066240,35.103795466720804,3.111700562150606,0.7433205684706875,3.3945230069241914e-6,4.996839957109911e-4,Olfr517,protein_coding
ENSMUSG00000033676,310.21357919311475,-2.3388114794378323,0.5516927927115147,3.4444133456004456e-6,5.032442125385486e-4,Gabrb3,protein_coding
ENSMUSG00000102189,62.08454064105945,-3.951300200434552,0.990667728181317,3.4770354311943058e-6,5.042474049772008e-4,Gm37194,TEC
ENSMUSG00000033569,498.4481495948366,-0.7379710855395845,0.25547562082490405,3.527246556251948e-6,5.077678902816224e-4,Adgrb3,protein_coding
ENSMUSG00000048226,132.22576670306648,-4.3530436478918695,1.1358581989377565,3.5891588385405403e-6,5.129091367952314e-4,Olfr1212,protein_coding
ENSMUSG00000050023,444.88479525928267,2.630157082078184,0.6264851538079933,3.781334243312359e-6,5.364562450403577e-4,Olfr1176,protein_coding
ENSMUSG00000027157,26.814500831823658,-3.546801851289139,0.8829117309978187,4.2224235138091e-6,5.947237953478746e-4,A26c3,protein_coding
ENSMUSG00000073956,793.4338585756559,2.866971685036728,0.6981847374819492,4.547080546979725e-6,6.358767353483505e-4,Olfr592,protein_coding
ENSMUSG00000060918,18.842601819981105,4.727757166454896,1.3573639235745274,4.776575778469252e-6,6.632326283040498e-4,Olfr51,protein_coding
ENSMUSG00000029287,368.8723974241968,-1.0926749652345193,0.33033098155020285,4.953919515409636e-6,6.830129314978158e-4,Tgfbr3,protein_coding
ENSMUSG00000096209,102.70883364878583,2.5618728852413635,0.6267324454287795,5.042938562882698e-6,6.904241341546675e-4,Olfr510,protein_coding
ENSMUSG00000046431,62.60361977679427,3.0419760611392235,0.7539185589402466,5.126357230821348e-6,6.969709851737525e-4,Olfr518,protein_coding
ENSMUSG00000059173,139.38506372037335,-2.8551301686676984,0.7070552637357497,5.392120332902514e-6,7.280478060521753e-4,Pde1a,protein_coding
ENSMUSG00000050577,341.37415282972216,3.4399533368129127,0.8746064914337212,5.460762677044246e-6,7.322658335011797e-4,Olfr1038-ps,polymorphic_pseudogene
ENSMUSG00000080713,98.03725124438901,3.2342094893264632,0.8173161314746235,5.7059702639394784e-6,7.599420804585517e-4,Olfr1174,protein_coding
ENSMUSG00000046396,230.5835158130332,3.4646157973269966,0.8889064635326879,5.842125040995683e-6,7.728184057609019e-4,Olfr609,protein_coding
ENSMUSG00000020810,73.8492190243485,-2.347604798997476,0.583712201825173,5.899180491108533e-6,7.751285614424353e-4,Cygb,protein_coding
ENSMUSG00000096703,117.46005397529896,-4.181800559451162,1.148457575966551,6.120233291999079e-6,7.988128492717198e-4,Olfr1286,protein_coding
ENSMUSG00000075132,274.9648540163504,2.9880264638534983,0.7554211757606615,6.29212804202135e-6,8.158098199118807e-4,Olfr1173,protein_coding
ENSMUSG00000028222,15.512954277795597,-3.256515275938037,0.8347016277584995,6.412315291597998e-6,8.259230840717474e-4,Calb1,protein_coding
ENSMUSG00000049010,178.5747670431133,3.336968444675712,0.8613939550131503,6.567519711328275e-6,8.40384973257418e-4,Olfr982,protein_coding
ENSMUSG00000068617,182.92434387111132,-1.4789279348817932,0.4062282171976907,7.002911128213772e-6,8.902791822608391e-4,Efcab1,protein_coding
ENSMUSG00000075387,360.0689529976376,1.4249565483372444,0.4011656963796738,7.5945526466766926e-6,9.592654949460406e-4,Olfr341,protein_coding
ENSMUSG00000057770,168.74807845838822,3.3501694617892133,0.8826458018443079,7.722104692238262e-6,9.691241388759018e-4,Olfr668,protein_coding
ENSMUSG00000044499,950.7998554906814,0.9693576418936571,0.33221353100045437,8.055263960820656e-6,0.0010044965466557121,Hs3st5,protein_coding
ENSMUSG00000045392,43.08448838836571,4.25799556112212,1.25928011634247,9.046768307141403e-6,0.0011150619439071502,Olfr1033,protein_coding
ENSMUSG00000044681,240.99934375798668,1.7595065037681512,0.47604740818514046,9.055820261581208e-6,0.0011150619439071502,Cnpy1,protein_coding
ENSMUSG00000049098,113.74526491552031,2.8572372993426884,0.7583596327780147,9.789988307831043e-6,0.001197927444316976,Olfr147,protein_coding
ENSMUSG00000075217,24.331548966796905,-3.391942227453149,0.9439148715088033,1.1298919908565332e-5,0.0013739767327322489,Fads2b,protein_coding
ENSMUSG00000063020,141.76822614325056,1.6179341050529303,0.46246988591682636,1.146323781175333e-5,0.0013853535177685598,Olfr194,protein_coding
ENSMUSG00000075427,22.162444636607304,-4.769083885464037,1.8133910811823848,1.2454392365147007e-5,0.0014959024154898657,Olfr288,protein_coding
ENSMUSG00000050266,361.70169299821134,2.6807553219284688,0.7390730375240594,1.334345585817271e-5,0.0015929157243372274,Olfr690,protein_coding
ENSMUSG00000073923,72.36503181684625,3.7161144791503946,1.1000997202568812,1.378772837939002e-5,0.0016359766437072595,Olfr657,protein_coding
ENSMUSG00000026114,37.095819553805306,-3.9792758223368514,1.2310098754373315,1.4449060674526653e-5,0.0017041187342523062,Cnga3,protein_coding
ENSMUSG00000063549,97.35867197835323,2.499472429351518,0.7017341671051026,1.5290086742614645e-5,0.001792510887706045,Olfr322,protein_coding
ENSMUSG00000037157,41.877708646092984,-2.8440669660118107,0.8052785811301274,1.547136004967745e-5,0.0018029659943606256,Il22ra1,protein_coding
ENSMUSG00000066273,215.62082467521026,2.730986455357954,0.7726883149705852,1.574350681113505e-5,0.0018130963314611883,Olfr33,protein_coding
ENSMUSG00000052516,12022.772449780521,0.4764753465440025,0.18746204289041093,1.572422883508737e-5,0.0018130963314611883,Robo2,protein_coding
ENSMUSG00000060523,217.57323403811367,-4.514841718012836,2.5359320365398377,1.645100159122059e-5,0.001881346661238569,Olfr726,protein_coding
ENSMUSG00000046272,51.98646388163789,2.9245529657680063,0.8394089724000426,1.652832902916712e-5,0.001881346661238569,Olfr1444,protein_coding
ENSMUSG00000070820,87.28383581435311,2.05901233261917,0.5992968036666901,1.7856359473127192e-5,0.0020207618830340125,Olfr1339,protein_coding
ENSMUSG00000064084,189.12097421635895,-4.619651791396629,2.1339958458280095,1.8930861550671076e-5,0.0021300483186151627,Olfr1202,protein_coding
ENSMUSG00000027562,2097.1149971342898,-2.303640939536455,0.6710255845310473,1.9081566588708004e-5,0.0021347366324212876,Car2,protein_coding
ENSMUSG00000050788,361.52856484304357,1.5742868948059334,0.494318422158552,1.954983695057405e-5,0.0021502624034738134,Olfr419,protein_coding
ENSMUSG00000045132,486.89617469648067,2.339351674666502,0.6835139956182049,1.9521004340767202e-5,0.0021502624034738134,Olfr620,protein_coding
ENSMUSG00000046794,326.1297814697704,-2.1748263004552832,0.6381228557220037,1.9452217985194314e-5,0.0021502624034738134,Ppp1r3b,protein_coding
ENSMUSG00000075140,65.67293543395112,3.329270499102232,1.0235934324630398,2.106237595805361e-5,0.0023036826620490146,Olfr73,protein_coding
ENSMUSG00000044647,1721.409677791715,-0.4830953918421381,0.20030765847691112,2.1565693267969017e-5,0.002345628571112763,Csrnp3,protein_coding
ENSMUSG00000091475,297.0086754528876,-1.3182474498546568,0.4516463344595145,2.1775354916950475e-5,0.0023553475058787645,Cerox1,lncRNA
ENSMUSG00000046982,7539.302225013357,-0.4847477817309622,0.20265705308355786,2.254242272565887e-5,0.002424920616060161,Tshz1,protein_coding
ENSMUSG00000056494,46.19834362013371,-2.8047599179749376,0.8457741886293417,2.2756805259017484e-5,0.002434605100333575,Cngb3,protein_coding
ENSMUSG00000094353,142.56835326079516,2.4005329422242068,0.7265957898151523,2.4083326294244783e-5,0.0025486668226417535,Olfr150,protein_coding
ENSMUSG00000051003,216.5766090035861,1.8222913947436226,0.5699299529914,2.399534129727129e-5,0.0025486668226417535,Olfr161,protein_coding
ENSMUSG00000033061,78.86863030741938,-3.138398433734684,0.9791615026700498,2.469514674840252e-5,0.0025854630109102914,Resp18,protein_coding
ENSMUSG00000039419,296.9017347876796,-1.8865240599043263,0.5885821515242339,2.4640477311289032e-5,0.0025854630109102914,Cntnap2,protein_coding
ENSMUSG00000092060,340.6453279068742,-0.8866050015464846,0.37239272072553387,2.5053384365374946e-5,0.0026090168037516525,Bend4,protein_coding
ENSMUSG00000052818,89.79560634046216,2.660959269091307,0.8179896798433448,2.5920382464434688e-5,0.0026850224756015994,Olfr813,protein_coding
ENSMUSG00000075139,133.83261038343772,3.3293553486506355,1.096601987375724,2.9513114611100087e-5,0.0030251715071000916,Olfr1162,protein_coding
