ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype
ENSMUSG00000066357,2101.142155547382,0.07209317680930541,0.1371701149708667,0.11151231583627123,0.621274275159401,Wdr6,protein_coding
ENSMUSG00000086725,205.31042221505243,-0.07524632030357158,0.13181940192856065,0.11283324942854286,0.621274275159401,A630052C17Rik,lncRNA
ENSMUSG00000011256,2121.476128864326,0.08420861520783365,0.12081585587839594,0.11373452860727871,0.621274275159401,Adam19,protein_coding
ENSMUSG00000043880,158.3871527021343,-0.06217356708664713,0.16062553948146413,0.11229958085082632,0.621274275159401,Olfr323,protein_coding
ENSMUSG00000089876,96.87755847369456,0.05643040683264581,0.19290811364114555,0.11358496378604793,0.621274275159401,Tmem102,protein_coding
ENSMUSG00000034177,585.248771335073,0.08583799064437138,0.11989850621268273,0.11120323434760364,0.621274275159401,Rnf43,protein_coding
ENSMUSG00000018669,462.1881824915513,-0.07158361541603361,0.13775246661974763,0.11198349861342516,0.621274275159401,Cdk5rap3,protein_coding
ENSMUSG00000037935,1788.5232316754214,-0.09848142657526097,0.102835920373256,0.11019084977502398,0.621274275159401,Smarce1,protein_coding
ENSMUSG00000035198,440.45730386867245,0.0785194949830606,0.12837206613985214,0.11097362888651834,0.621274275159401,Tubg1,protein_coding
ENSMUSG00000050288,61.44405648126997,0.05432194488314871,0.253415109222256,0.10949038970181646,0.621274275159401,Fzd2,protein_coding
ENSMUSG00000025575,1562.4220095536843,0.07377417852919772,0.1335634619187223,0.11352882887886565,0.621274275159401,Cant1,protein_coding
ENSMUSG00000048978,23.1991064646855,-0.056422768470802645,0.19421522512634057,0.11319732872703069,0.621274275159401,Nrsn1,protein_coding
ENSMUSG00000044164,4367.2540617561635,0.08819667895669267,0.11661042759966522,0.11309366581060268,0.621274275159401,Rnf182,protein_coding
ENSMUSG00000037933,549.9776774637893,-0.0843581976771223,0.12164911031389407,0.11087898168394246,0.621274275159401,Bicd2,protein_coding
ENSMUSG00000092103,126.27637586653307,-0.0737429901214966,0.13404603801707002,0.11261629497764135,0.621274275159401,Gm17039,lncRNA
ENSMUSG00000017756,5833.765359071568,0.08158267655272637,0.12523527131183487,0.10965217505750532,0.621274275159401,Slc12a7,protein_coding
ENSMUSG00000021567,144.9496994279742,-0.07410001891903986,0.13328983254896218,0.11311652440774131,0.621274275159401,Nkd2,protein_coding
ENSMUSG00000021760,26.186555036585457,0.05025312115927387,0.2842336266541022,0.1136567112703488,0.621274275159401,Gpx8,protein_coding
ENSMUSG00000096349,55.90699875222739,-0.05050061631824279,0.284847863560349,0.1127700246616462,0.621274275159401,NA,NA
ENSMUSG00000021242,305.3112006638288,0.07896185958942549,0.12670027506761827,0.11385362666228645,0.621274275159401,Npc2,protein_coding
ENSMUSG00000034111,2085.854618921882,0.08353908467104602,0.12239166756857968,0.1113475621228607,0.621274275159401,Tmed8,protein_coding
ENSMUSG00000056770,1833.9735665196522,-0.0746171209198117,0.1339662191620138,0.11016616672106988,0.621274275159401,Setd3,protein_coding
ENSMUSG00000113029,17.919883655387064,-0.05499090716734497,0.22337703275135506,0.11153661799649778,0.621274275159401,Gm40578,lncRNA
ENSMUSG00000058656,60.09766988289944,-0.05909453134945364,0.17325934988405506,0.1133739786606553,0.621274275159401,Samd12,protein_coding
ENSMUSG00000086801,27.51612489247839,-0.057497975448551716,0.18870896937783044,0.11153671238702689,0.621274275159401,Gm15943,lncRNA
ENSMUSG00000022556,1224.4820353340774,0.08803744427704577,0.11641438510252762,0.11418087081225162,0.621274275159401,Hsf1,protein_coding
ENSMUSG00000022385,34.73697972380463,0.06032122949773096,0.17100636800402902,0.11080243674625673,0.621274275159401,Gtse1,protein_coding
ENSMUSG00000048699,342.80997406986376,0.0715421986926228,0.1392357040094638,0.10954667004628266,0.621274275159401,Krt90,protein_coding
ENSMUSG00000018830,19.48066352933679,0.05457350849238918,0.2366837193955516,0.110987366384158,0.621274275159401,Myh11,protein_coding
ENSMUSG00000040828,58.95882463130807,-0.05912685664507509,0.17432792927479987,0.11268018739904861,0.621274275159401,Catsperd,protein_coding
ENSMUSG00000042680,250.11922164370125,0.06671671643252051,0.14776595268632295,0.11152664985101153,0.621274275159401,Garem1,protein_coding
ENSMUSG00000047307,162.75792442543096,0.06322372912442141,0.15580144125780904,0.11334403519589506,0.621274275159401,Pcdhb13,protein_coding
ENSMUSG00000024588,587.9482286849878,0.07140036446057324,0.13705735903995486,0.11381122731327044,0.621274275159401,Fech,protein_coding
ENSMUSG00000053846,41.562693949441055,0.06069716223926293,0.16909811684956244,0.11079482059524788,0.621274275159401,Lipg,protein_coding
ENSMUSG00000024792,334.8727476594726,0.06410477546270944,0.15643985066293117,0.11005078742134172,0.621274275159401,Zfpl1,protein_coding
ENSMUSG00000046139,1158.3959641200029,0.08581367466331814,0.11951964705804698,0.11236801271141064,0.621274275159401,Patl1,protein_coding
ENSMUSG00000103748,41.803158876207675,-0.052601368637814644,0.2508429188692137,0.11528411630881373,0.6223291890814645,Gm38243,TEC
ENSMUSG00000097573,82.4941769326602,0.07406425495762184,0.1316425943429636,0.11689821169238673,0.6223291890814645,G730003C15Rik,lncRNA
ENSMUSG00000026188,173.8863530909005,-0.08572908362076753,0.11862527293383403,0.1152662789999106,0.6223291890814645,Tmem169,protein_coding
ENSMUSG00000006299,973.5661945892483,-0.08281077127221358,0.12113477442141542,0.11733181179782744,0.6223291890814645,Aamp,protein_coding
ENSMUSG00000104497,25.674244449001975,-0.055917062475103335,0.19380824756486065,0.11500211124315474,0.6223291890814645,Gm10555,TEC
ENSMUSG00000104114,77.34686523378335,-0.05317014223044914,0.22664137544045904,0.11710613074787635,0.6223291890814645,Gm37297,TEC
ENSMUSG00000026421,129.2565387951712,0.0564588470913844,0.1828457672796404,0.11728364043307098,0.6223291890814645,Csrp1,protein_coding
ENSMUSG00000026411,536.757665306066,0.0818575138803762,0.12265233402725485,0.11593579870561697,0.6223291890814645,Tmem9,protein_coding
ENSMUSG00000015094,3792.960349221149,0.0805762112978276,0.12420530093223876,0.11558250754526404,0.6223291890814645,Npdc1,protein_coding
ENSMUSG00000026925,1590.2724653510477,0.07966306972771667,0.1247602403991852,0.11694052434131684,0.6223291890814645,Inpp5e,protein_coding
ENSMUSG00000059013,1524.913945965893,0.0647675587959719,0.14907057653738853,0.11589924526296605,0.6223291890814645,Sh2d3c,protein_coding
ENSMUSG00000026869,503.3215982843596,0.07748429020157738,0.1275342613724159,0.11630308112851952,0.6223291890814645,Psmd5,protein_coding
ENSMUSG00000026753,592.0389684947281,0.07896531388618229,0.12568486824917863,0.11658704030258776,0.6223291890814645,Ppp6c,protein_coding
ENSMUSG00000034278,265.19509419672,-0.07604122892011132,0.12928560046470464,0.11636531466267332,0.6223291890814645,Dnajc17,protein_coding
ENSMUSG00000037761,196.67686183411476,-0.07766602078135096,0.12694809097873633,0.11728963601477616,0.6223291890814645,Actr5,protein_coding
ENSMUSG00000006462,28.294752329916896,-0.05514430329686519,0.20183162419023493,0.11530385736690912,0.6223291890814645,A530013C23Rik,lncRNA
ENSMUSG00000031065,3032.863276146064,0.07260054978260008,0.13358806977482382,0.11711570430820414,0.6223291890814645,Cdk16,protein_coding
ENSMUSG00000046287,37.40854697216201,-0.0619130977268277,0.15661783548419686,0.1166968269492363,0.6223291890814645,Pnma3,protein_coding
ENSMUSG00000031386,7654.327820753123,0.07128700346982618,0.13577333556206372,0.11665499544831287,0.6223291890814645,Hcfc1,protein_coding
ENSMUSG00000106508,130.71219686399817,0.07166163361457314,0.13515817948132489,0.11673375109649903,0.6223291890814645,4933425M03Rik,TEC
ENSMUSG00000068856,909.9010813178926,0.0689540108342376,0.14069672349084034,0.11490026849178754,0.6223291890814645,Sf3b4,protein_coding
ENSMUSG00000036863,124.87414307280213,-0.07655774622608864,0.1289280358523797,0.11563656264696143,0.6223291890814645,Syde2,protein_coding
ENSMUSG00000053841,1059.2470289057553,-0.08087834800735519,0.12422265098910736,0.11457145416115215,0.6223291890814645,Txlna,protein_coding
ENSMUSG00000029001,496.39962806428633,0.05626084900616178,0.18965286071964532,0.11525182778173312,0.6223291890814645,Fbxo44,protein_coding
ENSMUSG00000044700,542.5337703658839,0.06625459383692608,0.1465218922311751,0.11454565507023413,0.6223291890814645,Tmem201,protein_coding
ENSMUSG00000038564,3763.4594002570375,-0.08479974443525819,0.1190437201450291,0.11708013640781796,0.6223291890814645,Ift172,protein_coding
ENSMUSG00000107009,33.5046353041102,-0.05332404138743505,0.23178373713871314,0.115782085937786,0.6223291890814645,6720475M21Rik,TEC
ENSMUSG00000029386,1216.2806248091658,0.08536357761703425,0.11906340989244066,0.11516046830892536,0.6223291890814645,NA,NA
ENSMUSG00000029674,854.7703437251022,0.06487087209611724,0.14960440209040526,0.11492222015684254,0.6223291890814645,Limk1,protein_coding
ENSMUSG00000043279,475.416145862421,-0.07224499897434813,0.1348835280740531,0.11547948789622428,0.6223291890814645,Trim56,protein_coding
ENSMUSG00000064694,32.46414780238132,0.05224678896421048,0.2478797376405041,0.11693584661687485,0.6223291890814645,NA,NA
ENSMUSG00000029661,66.40554443424006,0.0495448897170949,0.2838198370003871,0.11567506367477572,0.6223291890814645,Col1a2,protein_coding
ENSMUSG00000073155,394.8672232107857,0.06442435894909637,0.14967013196884907,0.11624495777374591,0.6223291890814645,1810058I24Rik,protein_coding
ENSMUSG00000059159,32.21552348876712,-0.058474657471140015,0.17022539694436378,0.11721100678598638,0.6223291890814645,Gm8129,processed_pseudogene
ENSMUSG00000087327,557.7187819769988,-0.0599345625024088,0.16546117835307525,0.11565803492335722,0.6223291890814645,Gm15884,lncRNA
ENSMUSG00000092482,1942.297245763956,0.07098458275692236,0.13589224785026932,0.11736591707405725,0.6223291890814645,Gm20531,lncRNA
ENSMUSG00000109314,44.18684477191348,-0.06461009823062758,0.1486040142172544,0.1169833383239666,0.6223291890814645,Gm44699,lncRNA
ENSMUSG00000030539,629.9590452668102,0.0655728496823771,0.14607697196651484,0.11729043650384967,0.6223291890814645,Sema4b,protein_coding
ENSMUSG00000045795,369.6950866059252,-0.09460567058767999,0.1075042297397845,0.11506013168353925,0.6223291890814645,Whamm,protein_coding
ENSMUSG00000095239,119.86706712231054,0.054989307098074175,0.19957300047933338,0.11643300634983601,0.6223291890814645,Olfr497,protein_coding
ENSMUSG00000047554,263.37598188563885,0.09021260602004569,0.11338689562232877,0.11552169919125871,0.6223291890814645,Tmem41b,protein_coding
ENSMUSG00000070348,374.8998440152355,0.05342063405891753,0.22712034722344013,0.11617206095675725,0.6223291890814645,Ccnd1,protein_coding
ENSMUSG00000035781,1823.8257590483583,0.06026627014037829,0.16293790835781044,0.11649144180965543,0.6223291890814645,R3hdm4,protein_coding
ENSMUSG00000062931,382.91661451522145,0.09361431162916992,0.10812232989428608,0.11713914995549447,0.6223291890814645,Zfp938,protein_coding
ENSMUSG00000031490,230.6051898872997,0.06086935956807739,0.16144726427009995,0.115742319758802,0.6223291890814645,Eif4ebp1,protein_coding
ENSMUSG00000039431,1432.6613039417007,0.09806036588557208,0.09905588616055082,0.11615604435204163,0.6223291890814645,Mtmr7,protein_coding
ENSMUSG00000033009,301.28544150620075,0.08118661083750496,0.123504797436557,0.11562647676393041,0.6223291890814645,Ogfod1,protein_coding
ENSMUSG00000031789,14239.43039113464,0.0719860091833296,0.13497512251755078,0.11609645240642288,0.6223291890814645,Cngb1,protein_coding
ENSMUSG00000003316,3236.308816994602,0.09840117717591275,0.09928094295447022,0.1147434239871217,0.6223291890814645,Glg1,protein_coding
ENSMUSG00000035569,8414.214361357588,-0.08034421781510735,0.12485495411830962,0.11449985687124832,0.6223291890814645,Ankrd11,protein_coding
ENSMUSG00000044286,85.18122451152774,0.05541371139325646,0.2009354280956778,0.11462993141828319,0.6223291890814645,Olfr221,protein_coding
ENSMUSG00000048281,70.29963462478881,0.06020205490954819,0.16250504597869544,0.11704566150174206,0.6223291890814645,Dleu7,protein_coding
ENSMUSG00000022122,29.304509157384086,0.05066863462561875,0.2727220547480727,0.11654434887653185,0.6223291890814645,Ednrb,protein_coding
ENSMUSG00000045519,128.90324155067987,0.07524069940804932,0.13074204471273276,0.11532669774735639,0.6223291890814645,Zfp560,protein_coding
ENSMUSG00000059595,120.30711458141275,0.05403559750303214,0.21894487606937982,0.11543598568807707,0.6223291890814645,Olfr935,protein_coding
ENSMUSG00000007892,1488.3808082275139,0.05804066028945832,0.17372307756206304,0.11654845383821352,0.6223291890814645,Rplp1,protein_coding
ENSMUSG00000037784,5386.877078775662,-0.09421543156613459,0.10823176702323935,0.11482137483203227,0.6223291890814645,Dzip1l,protein_coding
ENSMUSG00000010057,316.4745226458918,0.07168432336346749,0.13623080834327497,0.11451763691455731,0.6223291890814645,Nprl2,protein_coding
ENSMUSG00000041164,4401.4004529475415,0.06383913088678626,0.1502791976856014,0.11736879264609133,0.6223291890814645,Zmiz2,protein_coding
ENSMUSG00000049800,1662.0339200470512,0.07793020586927862,0.12747928596969058,0.11503957742227201,0.6223291890814645,Sertad2,protein_coding
ENSMUSG00000018750,2316.86652579473,0.07695358343399125,0.12836441872860957,0.11582259146621711,0.6223291890814645,Zbtb4,protein_coding
ENSMUSG00000002580,1114.2998607376028,0.08093850366417071,0.12379569901598984,0.11558865840405982,0.6223291890814645,Mien1,protein_coding
ENSMUSG00000020802,3600.30842707738,-0.09858771878955705,0.09476660970108897,0.11709491370260625,0.6223291890814645,Ube2o,protein_coding
ENSMUSG00000021335,59.18606653157738,-0.05349121318442975,0.22102439024973536,0.11693514880319186,0.6223291890814645,Slc17a1,protein_coding
ENSMUSG00000114337,86.686783407938,0.05852510669709302,0.17305473023043436,0.11533449027034108,0.6223291890814645,Gm48704,lncRNA
ENSMUSG00000001707,151.89533811973664,0.05757724349823647,0.17560850253236213,0.11704690537983614,0.6223291890814645,Eef1e1,protein_coding
ENSMUSG00000113780,60.64689918494174,-0.06486954446868191,0.14871513756387206,0.11602189567362581,0.6223291890814645,Gm33195,lncRNA
ENSMUSG00000074794,1790.6037539528172,0.08760576151577637,0.11662524818388953,0.11499214512666459,0.6223291890814645,Arrdc3,protein_coding
ENSMUSG00000021023,132.65738353079394,0.08084774924777806,0.12395742294064518,0.11541810322637756,0.6223291890814645,Prorp,protein_coding
ENSMUSG00000021127,438.37356663035996,0.05402333243339547,0.22252369409652198,0.11486940057104808,0.6223291890814645,Zfp36l1,protein_coding
ENSMUSG00000094910,181.12070677609194,-0.06802626309231193,0.14115687717385378,0.11702829208293906,0.6223291890814645,D430019H16Rik,protein_coding
ENSMUSG00000022195,840.304722306707,0.08970619731745337,0.11419411469420673,0.11497914104509246,0.6223291890814645,6030458C11Rik,protein_coding
ENSMUSG00000022353,209.81031976325716,0.05977990044838474,0.1653316941778579,0.11625486979115035,0.6223291890814645,Mtss1,protein_coding
ENSMUSG00000093394,14.834825215224061,-0.05185093696030739,0.2538904529354304,0.11720576812451439,0.6223291890814645,Gm20621,lncRNA
ENSMUSG00000047394,572.137260542365,0.06611146090742821,0.14598674147343652,0.11571843140425782,0.6223291890814645,Odf3b,protein_coding
ENSMUSG00000022516,424.5835987048631,0.06723337749439014,0.14305984886516554,0.11647478920555507,0.6223291890814645,Nudt16l1,protein_coding
ENSMUSG00000003235,375.3037316182789,-0.06940963929447173,0.13848252710525638,0.11734191998815616,0.6223291890814645,Eif2b5,protein_coding
ENSMUSG00000003233,5379.284174735995,0.06977847173687919,0.13872758038865618,0.11574292424703271,0.6223291890814645,Dvl3,protein_coding
ENSMUSG00000023791,200.52707740127133,0.05894254291642835,0.168095709405215,0.11705717039687429,0.6223291890814645,Pigx,protein_coding
ENSMUSG00000117183,208.64914569969892,-0.05468257843119175,0.20446140609142105,0.11621482410462489,0.6223291890814645,Gm20008,processed_pseudogene
ENSMUSG00000024006,1623.595817564973,-0.08464574150958808,0.11981481919716926,0.11527005800827488,0.6223291890814645,Stk38,protein_coding
ENSMUSG00000039954,2373.380018638343,-0.06764569567042346,0.14249578189663123,0.11606110006907491,0.6223291890814645,Stk32a,protein_coding
ENSMUSG00000054008,917.4962020392436,0.08016750346100776,0.12482328307358052,0.11514768736063474,0.6223291890814645,Ndst1,protein_coding
ENSMUSG00000032688,250.54271750970042,-0.07071625370543957,0.1376660914496669,0.1147755597784324,0.6223291890814645,Malt1,protein_coding
ENSMUSG00000047787,35616.841325178946,0.0866067842072437,0.11740536558760055,0.11600190547431334,0.6223291890814645,Flrt1,protein_coding
ENSMUSG00000097837,41.75781848736845,-0.05998184086567311,0.16270619742724304,0.11760588589017111,0.6226706860530206,NA,NA
ENSMUSG00000027808,1834.9573322561191,0.08172904962217385,0.12220416611214027,0.1176797580101336,0.6226706860530206,Serp1,protein_coding
ENSMUSG00000035125,125.31348217426257,-0.06316030228218651,0.1519290985914858,0.11761347911922194,0.6226706860530206,Gcfc2,protein_coding
ENSMUSG00000030846,845.4744777389013,-0.07698503151927648,0.1276166919843398,0.11767830124903682,0.6226706860530206,Tial1,protein_coding
ENSMUSG00000033998,48.66069597358922,0.05306756116834526,0.22629973913029844,0.11751532894943106,0.6226706860530206,Kcnk1,protein_coding
ENSMUSG00000020282,95.79824367837985,-0.05528980171577392,0.19254811703705504,0.11754277420178501,0.6226706860530206,Rhbdf1,protein_coding
ENSMUSG00000041225,1237.3613310821722,-0.07348331301406971,0.13217635073346468,0.11749681432501381,0.6226706860530206,Arhgap12,protein_coding
ENSMUSG00000026930,977.3786963365751,-0.08762252162394743,0.11561230319790193,0.11792410476857716,0.6228450325960284,Gpsm1,protein_coding
ENSMUSG00000108494,17.367026517177877,-0.051205668028956625,0.26088011927779825,0.11790782100231394,0.6228450325960284,Gm45203,TEC
ENSMUSG00000053684,261.8497763543322,0.06272412894780131,0.15300658615708182,0.11781222373024475,0.6228450325960284,BC048403,protein_coding
ENSMUSG00000036298,23.576843515879347,-0.05863236378381051,0.1684649065434566,0.11783718332499511,0.6228450325960284,Slc2a13,protein_coding
ENSMUSG00000102222,296.2830327186762,-0.08977291537825755,0.11309436334522877,0.11783340710667325,0.6228450325960284,Pcdhga10,protein_coding
ENSMUSG00000071855,869.3430463784507,-0.06413836878073444,0.1490584281935161,0.11791455620702469,0.6228450325960284,Ccdc112,protein_coding
ENSMUSG00000105733,23.6542117422372,-0.051188250413706844,0.25984400549165615,0.11818896493736354,0.6231472515247629,Gm42973,TEC
ENSMUSG00000041220,86.02309893805271,0.053780467642175006,0.20901998953692,0.1182757840176329,0.6231472515247629,Elovl6,protein_coding
ENSMUSG00000029465,1492.5349141276927,0.09024612615190046,0.11235715093652549,0.1182405537765932,0.6231472515247629,Arpc3,protein_coding
ENSMUSG00000046179,76.15204612030648,0.060561932320829126,0.1597921144462429,0.11815354190796078,0.6231472515247629,E2f8,protein_coding
ENSMUSG00000030682,1196.2963349654228,0.06049752368439873,0.1597910222793008,0.11836643057383929,0.6231472515247629,Cdipt,protein_coding
ENSMUSG00000025515,572.0153954006619,0.05403137744152642,0.20486332880512614,0.11836907289400124,0.6231472515247629,Muc2,protein_coding
ENSMUSG00000035370,21.020926562082323,-0.05597789794804775,0.18480194357845225,0.11808547930822369,0.6231472515247629,Gm49322,protein_coding
ENSMUSG00000048076,3318.1053075616464,0.09599789948607333,0.10317617656603283,0.11824064175126693,0.6231472515247629,Arf1,protein_coding
ENSMUSG00000025878,332.5442275611388,-0.06723994326762625,0.14200328919962188,0.11812697373646958,0.6231472515247629,Uimc1,protein_coding
ENSMUSG00000023036,71.37930035899191,-0.06769157930054397,0.1411032085901948,0.11817732671299619,0.6231472515247629,Pcdhgc4,protein_coding
ENSMUSG00000024993,1089.370274407232,0.07865025861929309,0.12543361034852474,0.1183100173673971,0.6231472515247629,Dennd10,protein_coding
ENSMUSG00000049600,432.5418003439608,0.06686220960394197,0.1425388451713633,0.11846828062447771,0.6233296438973845,Zbtb45,protein_coding
ENSMUSG00000035954,251.5468095498549,-0.06200010088149018,0.15457623820410374,0.11847423936504198,0.6233296438973845,Dock4,protein_coding
ENSMUSG00000026718,1987.898223945534,0.08614748477178344,0.11708315964079195,0.11851707603231286,0.6233694942276783,Stam,protein_coding
ENSMUSG00000041605,25.915972596991956,0.053027063797275016,0.22076473975599767,0.11859518743445316,0.623594801744873,Inava,protein_coding
ENSMUSG00000028545,145.85948349397793,-0.05590299090396353,0.18407683307132305,0.11864991887404687,0.6236970757821589,Bend5,protein_coding
ENSMUSG00000007682,1158.9387649456105,-0.09381007333778109,0.10707348647675109,0.11874790801306422,0.6238411642956758,Dio2,protein_coding
ENSMUSG00000041488,961.6835367307565,-0.07756566544057873,0.12653590721556754,0.11874380173223703,0.6238411642956758,Stx3,protein_coding
ENSMUSG00000075159,215.5690761948448,-0.05701325989048615,0.17547948396116456,0.11902411191421988,0.6242347641337468,Olfr1110,protein_coding
ENSMUSG00000027411,600.2782238019201,-0.08912260527186747,0.11351752858182364,0.11888329790504448,0.6242347641337468,Vps16,protein_coding
ENSMUSG00000027422,1073.314898313732,-0.08158593498205266,0.12184254404427955,0.11924656626765825,0.6242347641337468,Rrbp1,protein_coding
ENSMUSG00000028106,2316.975246066074,0.08853183187397443,0.11418090748544583,0.11901467386264099,0.6242347641337468,Rprd2,protein_coding
ENSMUSG00000057667,177.714702211703,0.06924389613686142,0.1378951589257007,0.11896660271312305,0.6242347641337468,Bloc1s3,protein_coding
ENSMUSG00000030589,1792.3853684097442,0.08206612725241312,0.12136282167510876,0.11911003979355114,0.6242347641337468,Rasgrp4,protein_coding
ENSMUSG00000048965,50.027045660347014,0.05399429550103392,0.2020060997711209,0.11922927192396106,0.6242347641337468,Mrgpre,protein_coding
ENSMUSG00000102615,53.31545654902006,0.05606035245423974,0.18181584614904364,0.11910946883782646,0.6242347641337468,Gm37844,TEC
ENSMUSG00000000861,7312.852412269552,0.09808819679825347,0.09058099328162902,0.1191989728445177,0.6242347641337468,Bcl11a,protein_coding
ENSMUSG00000082454,76.31125120937672,0.06124360146718996,0.15629196615502347,0.11919818065917526,0.6242347641337468,Gm12183,processed_pseudogene
ENSMUSG00000005078,138.18546376796758,-0.08303632679233564,0.12034921118420763,0.11897687054739396,0.6242347641337468,Jkamp,protein_coding
ENSMUSG00000018865,3184.1024545347536,0.08475682911221265,0.11838423168987827,0.11924544477116897,0.6242347641337468,Sult4a1,protein_coding
ENSMUSG00000075222,38.206148497378045,0.050380711439808476,0.2658127917376613,0.11936488339416719,0.6242995291840495,Olfr988,protein_coding
ENSMUSG00000028757,1461.8960563887708,0.0720503314595633,0.13337549473587842,0.11933918052750461,0.6242995291840495,Ddost,protein_coding
ENSMUSG00000078154,19.764332475149445,0.054068899916810964,0.20063847540504207,0.11933580456621205,0.6242995291840495,Gm12184,protein_coding
ENSMUSG00000031748,21294.730398170675,0.07016533947356807,0.13616133181054488,0.1194279213396468,0.6243761029276351,Gnao1,protein_coding
ENSMUSG00000022125,324.8544078588449,0.0897791629393549,0.11250729904565186,0.11945016292008495,0.6243761029276351,Cln5,protein_coding
ENSMUSG00000029348,235.97582584263125,0.07737259592126196,0.12649388448722015,0.11949108184943986,0.6244053635632273,Asphd2,protein_coding
ENSMUSG00000022203,52.122472689178,0.05900186957420049,0.16438364366764588,0.1195440813460244,0.6244211471905576,Efs,protein_coding
ENSMUSG00000001555,29.37193416155258,0.05135463328701825,0.24986148728381696,0.11959641261220963,0.6244211471905576,Fkbp10,protein_coding
ENSMUSG00000097062,283.2319965772012,0.06337053835032669,0.1496676637885944,0.11963539006303987,0.6244211471905576,NA,NA
ENSMUSG00000021611,232.91245166243982,-0.08897277988003767,0.11344549792445444,0.11961029883585052,0.6244211471905576,Tert,protein_coding
ENSMUSG00000097004,114.31233234574353,-0.06401461368056308,0.14786638220376477,0.11986345317130755,0.6246009970748115,4731419I09Rik,lncRNA
ENSMUSG00000003346,1926.3201692487241,0.06678258312013313,0.14191270309633558,0.11974245603053567,0.6246009970748115,Abhd17a,protein_coding
ENSMUSG00000113981,20.485191195314172,-0.04975287687121861,0.27090567532939525,0.11987141790441191,0.6246009970748115,Gm47011,TEC
ENSMUSG00000035614,3097.127856976583,0.09790617325189033,0.09063934911396239,0.11988184087989794,0.6246009970748115,Togaram1,protein_coding
ENSMUSG00000016541,3087.9021207249234,0.09756704692179331,0.09663030722810413,0.1198582225322262,0.6246009970748115,Atxn10,protein_coding
ENSMUSG00000004054,820.8435957099055,0.06462137284620682,0.1465002707870034,0.11975660748661959,0.6246009970748115,Map3k11,protein_coding
ENSMUSG00000030428,75.10477901024359,0.05146147652227011,0.2447934839486042,0.12011866817827417,0.6246906035116584,Ttyh1,protein_coding
ENSMUSG00000046242,17.3424183151859,-0.051063743621076546,0.251833129373655,0.12022020665031118,0.6246906035116584,Nme9,protein_coding
ENSMUSG00000020794,1649.7983413773195,0.08703330363810409,0.11559647483176265,0.11999583916105433,0.6246906035116584,Ube2g1,protein_coding
ENSMUSG00000021071,1247.922854157401,0.0841731526973306,0.11869987440912307,0.120252411118349,0.6246906035116584,Trim9,protein_coding
ENSMUSG00000041341,2944.9760956889995,0.09662203856221567,0.08376693145954987,0.12010042000907753,0.6246906035116584,Atg2b,protein_coding
ENSMUSG00000071669,487.6599334071767,-0.06263626634371935,0.1512870024052315,0.12006682462317692,0.6246906035116584,Snx29,protein_coding
ENSMUSG00000073423,701.182171234191,0.06995430025331262,0.13614030402674313,0.1201511123336341,0.6246906035116584,Zfp414,protein_coding
ENSMUSG00000037089,235.06205203688853,0.06195083952926153,0.15328575889398602,0.12003000581940505,0.6246906035116584,Slc35b2,protein_coding
ENSMUSG00000003206,16.131038828095562,0.054216608412155996,0.19611878345391429,0.12013670772628302,0.6246906035116584,Ebi3,protein_coding
ENSMUSG00000117768,68.45780724525925,-0.05960320449503921,0.1611211051382011,0.12018218417963591,0.6246906035116584,8030456M14Rik,lncRNA
ENSMUSG00000070643,207.54024944348907,0.06734864767402336,0.14048579250519957,0.12033871110026804,0.624771728290907,Sox13,protein_coding
ENSMUSG00000001418,486.6631242715521,0.06547409720032366,0.14422255144550425,0.12031481442847645,0.624771728290907,Glmp,protein_coding
ENSMUSG00000028643,178.959517300877,0.059206555803497034,0.16242379896871065,0.12042073265283822,0.6250140081728931,Svbp,protein_coding
ENSMUSG00000075217,24.331548966796905,-0.049811248684964275,0.26821216950572274,0.12050545169663933,0.6250866710954196,Fads2b,protein_coding
ENSMUSG00000034889,634.4557155181219,-0.07872923465405293,0.12459599266908322,0.12047673674153787,0.6250866710954196,Cactin,protein_coding
ENSMUSG00000104449,17.19883176912141,-0.05001917439534445,0.2643008824529189,0.12092514998631171,0.6251934834206178,Gm37255,TEC
ENSMUSG00000035772,663.4847368792348,0.07336313139614242,0.13088179364758395,0.12098657789695443,0.6251934834206178,Mrps2,protein_coding
ENSMUSG00000048327,96.97169224251296,0.060849347845411586,0.15606275088717297,0.12073887407592333,0.6251934834206178,Ckap2l,protein_coding
ENSMUSG00000105137,54.49515478764806,-0.05290521379305481,0.21135953547393949,0.12087012007757003,0.6251934834206178,Gm42869,lncRNA
ENSMUSG00000027858,176.3265482632627,-0.07953281789842175,0.12358940265567551,0.12080195617253171,0.6251934834206178,Tspan2,protein_coding
ENSMUSG00000035539,52.938065144575106,-0.051229976685845335,0.24421961877930645,0.12102342745253163,0.6251934834206178,Ccdc180,protein_coding
ENSMUSG00000034853,78.81290534177916,0.06894518649767507,0.13751272966497782,0.12066847268650682,0.6251934834206178,Acot11,protein_coding
ENSMUSG00000066061,42.13932656281131,0.050512914494056954,0.25698418949759866,0.12103892337996104,0.6251934834206178,Olfr1335,protein_coding
ENSMUSG00000028914,816.2675856739361,0.0685073891930268,0.138060795403531,0.12102782673553222,0.6251934834206178,Casp9,protein_coding
