ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype
ENSMUSG00000048915,4862.580491718707,0.10351807449724883,0.20964487199892393,0.0038325415903862725,0.06741554290798063,Efna5,protein_coding
ENSMUSG00000022262,523.1984937224554,-0.4430147915581258,0.624433937811277,0.0038377628486613953,0.06744678729900609,Dnah5,protein_coding
ENSMUSG00000020085,50.765043431422455,-0.4767766171088107,0.6607540435565717,0.0038478865067391376,0.06756405563133529,Aifm2,protein_coding
ENSMUSG00000075163,45.6137452766148,-0.7907484982832886,0.9790033659480152,0.0038858069568357308,0.06816875322663973,Olfr1107,protein_coding
ENSMUSG00000025583,3452.687190185242,0.07712254973846673,0.16889341053855145,0.0039055135759655515,0.0684531287289647,Rptor,protein_coding
ENSMUSG00000058084,115.21931927704631,0.5749789299598647,0.7657799930586947,0.003910368635357061,0.06847692052148528,Olfr825,protein_coding
ENSMUSG00000013367,169.58873924697613,-0.6085331846527816,0.8038053117300007,0.0039787995049885925,0.06959527555458467,Iglon5,protein_coding
ENSMUSG00000095095,14.0708627390001,1.3435660235627966,1.5431128227515674,0.003981341741808909,0.06959527555458467,Olfr385,protein_coding
ENSMUSG00000046182,17.152182828233506,0.8087528994118632,1.0061360479514114,0.004014398696166386,0.07011052424045093,Gsg1l,protein_coding
ENSMUSG00000034311,67.50596213709093,0.5111628016296933,0.7051428450562723,0.004018986774130135,0.0701280954223884,Kif4,protein_coding
ENSMUSG00000043099,20.579442995094652,0.6566646452192934,0.8557699110999473,0.004032983116582495,0.07030965579381307,Hic1,protein_coding
ENSMUSG00000073680,65.49684499834243,-0.2606580143923926,0.4239939055238425,0.004037760470514532,0.07033031538410456,Tmem88b,protein_coding
ENSMUSG00000022952,350.8305183366418,0.49939516176259235,0.6952798509422339,0.004073619326842606,0.0708918392719329,Runx1,protein_coding
ENSMUSG00000033569,498.4481495948366,-0.09913324416977248,0.20676831501994017,0.004139490949374359,0.07191034055621223,Adgrb3,protein_coding
ENSMUSG00000032679,223.74193636927782,-0.2509264881610077,0.41460462730041114,0.004136282561360154,0.07191034055621223,Cd59a,protein_coding
ENSMUSG00000096069,78.45097606340359,-0.8993066966494092,1.1089825475728867,0.0041832519167186565,0.07260612236304774,Olfr61,protein_coding
ENSMUSG00000038677,289.6387616300072,-0.2316969992858661,0.3922180461924873,0.0042086154025558885,0.07298164070083188,Scube3,protein_coding
ENSMUSG00000021679,379.66391227983223,0.23191194508113164,0.392864017019639,0.004224240269100397,0.07318776636145803,S100z,protein_coding
ENSMUSG00000070576,26.62185709374025,0.9050784402753538,1.1183714479737823,0.004228358704065516,0.07319434722209961,Mn1,protein_coding
ENSMUSG00000107417,63.82979204607747,-0.8132866595598729,1.0267240660071004,0.004236393266852721,0.07326864609403054,Olfr1383,protein_coding
ENSMUSG00000002279,610.4400261428113,-0.1903993275222518,0.3396881618087065,0.004269477978885238,0.07377567508439117,Lmf1,protein_coding
ENSMUSG00000026398,12.260732699657522,1.178114467746195,1.4069750743773144,0.004316109657488457,0.0745156921290203,Nr5a2,protein_coding
ENSMUSG00000068809,29.680441263450575,1.527512158050279,1.8243801989898654,0.004356349442210708,0.0751247767716183,Olfr1188,protein_coding
ENSMUSG00000054263,2631.946744271981,-0.04394508032657154,0.1130789053072176,0.004359063561781509,0.0751247767716183,Lifr,protein_coding
ENSMUSG00000049648,103.64934115922483,1.2287133847971645,1.4699526844017021,0.004390276659256701,0.0755961622118977,Olfr273,protein_coding
ENSMUSG00000102796,10.03391040194555,-1.1856065201874195,1.4249637963882542,0.004406926605510379,0.07581617669831477,Gm37711,TEC
ENSMUSG00000060981,687.043137563823,0.08530816408438387,0.18777556154997196,0.004432291481905819,0.07611877423925624,H4c8,protein_coding
ENSMUSG00000020646,472.84779674150315,-0.16600141011897532,0.30931914675632766,0.004429830453227612,0.07611877423925624,Mboat2,protein_coding
ENSMUSG00000035626,236.53741596772224,-1.7319152733057412,2.317501983470887,0.00452441706459025,0.07763281094701832,Olfr1509,protein_coding
ENSMUSG00000054509,265.7379966319936,0.16915419930237113,0.3160017586358207,0.004560943077768341,0.0781226103031921,Parp4,protein_coding
ENSMUSG00000022324,819.0838975473191,0.1532304055044563,0.2933638209229324,0.00455859067092612,0.0781226103031921,Matn2,protein_coding
ENSMUSG00000026058,18.689821639688518,-0.8004459997671529,1.036699317217359,0.00457161186633583,0.07816857390316409,Khdrbs2,protein_coding
ENSMUSG00000007908,70.53481261303699,-0.26248815086605426,0.44003404331961404,0.004567727861911828,0.07816857390316409,Hmgcll1,protein_coding
ENSMUSG00000067525,266.31064533576796,-0.7219309085895618,0.956070015961569,0.004588034536372327,0.07838092508996285,Olfr1427,protein_coding
ENSMUSG00000044816,18.213402936006858,-1.0143972827445562,1.2635556326824633,0.004622486040369479,0.07889786743942982,D630023F18Rik,protein_coding
ENSMUSG00000075188,87.56207622735579,1.1774418270782596,1.4397407072388886,0.004626353653103761,0.07889786743942982,Olfr1056,protein_coding
ENSMUSG00000000223,52.822161995477686,-0.35628124450438947,0.5576447089557505,0.004665790631909581,0.07950117405702853,Drp2,protein_coding
ENSMUSG00000030772,80.3579145909026,-1.2742422090101257,1.5583137608122415,0.00470095571684861,0.08003070523866268,Dkk3,protein_coding
ENSMUSG00000026344,23.389801167483373,-0.7531394574135113,0.9973009614465251,0.00472850289401889,0.08042973906090514,Lypd1,protein_coding
ENSMUSG00000075085,124.702637602608,-1.6661091130157013,2.1868601385627495,0.004761189628682832,0.08078465101671008,Olfr1242,protein_coding
ENSMUSG00000108891,100.37709051726026,-0.7275746893606434,0.972313183638609,0.004761747230221853,0.08078465101671008,Olfr1291-ps1,protein_coding
ENSMUSG00000069309,59.475025401852065,0.4388931514192788,0.6571362850729451,0.0047595837313798,0.08078465101671008,H2ac22,protein_coding
ENSMUSG00000044487,171.81193452064866,-0.6422515672609955,0.883448909488881,0.004799146456258373,0.08134864876244711,Olfr1112,protein_coding
ENSMUSG00000070375,116.69340893731163,-0.7250089224427916,0.9725948280915396,0.0048130735198559154,0.08151414651534525,Olfr406,protein_coding
ENSMUSG00000023132,34.42790917318494,-0.9599858849353902,1.2255605072072286,0.004863952399832006,0.08230463274322475,Gzma,protein_coding
ENSMUSG00000047992,22.356792149551904,-0.6300111108603199,0.8778237379131588,0.004949025293222994,0.08367186285899808,Dipk1c,protein_coding
ENSMUSG00000057149,179.1576901240665,-0.8027326411274487,1.0639077802376173,0.004953558968075342,0.08367625321568511,Olfr1301,protein_coding
ENSMUSG00000074569,2009.904537875308,-0.1911864867461838,0.35420803180121063,0.004982180330369763,0.08408717802412002,Gcnt7,protein_coding
ENSMUSG00000033453,176.84371405525997,-0.3287964698724109,0.5355094292735119,0.005044280775853994,0.08498875131641093,Adamts15,protein_coding
ENSMUSG00000023951,139.42958047429522,0.3004809851059331,0.5001106654767178,0.005044267076299021,0.08498875131641093,Vegfa,protein_coding
ENSMUSG00000099517,123.49354986962274,0.37215373288735326,0.5906525702468852,0.005116114413793476,0.08612492518766007,H3c8,protein_coding
ENSMUSG00000099137,17.604275484482603,0.8217006468957709,1.0975499759955358,0.005162120310435884,0.0868247349121252,Gm10603,lncRNA
ENSMUSG00000074736,11.128145342827473,-1.4032090241729072,1.789305409858227,0.005179162426419972,0.08688743957536436,Syndig1,protein_coding
ENSMUSG00000044968,487.80656328608376,0.0862461390154432,0.1964195575773272,0.005173721799168832,0.08688743957536436,Napepld,protein_coding
ENSMUSG00000024331,363.46121501362103,-0.19469869604404455,0.36257076933530724,0.005177115013134151,0.08688743957536436,Dsc2,protein_coding
ENSMUSG00000094464,152.71353304757628,-0.7318980392589747,1.0021958562323523,0.005202916666504494,0.08721121789111728,Olfr339,protein_coding
ENSMUSG00000030494,245.23518247224445,-0.30800671914663047,0.5146689239940664,0.005240546836603846,0.08775341314388456,Rhpn2,protein_coding
ENSMUSG00000094819,94.81668528853693,-0.8376182518694018,1.1201291328743168,0.005244227877124575,0.08775341314388456,Olfr53,protein_coding
ENSMUSG00000053166,137.3079789502888,0.26715164854575857,0.46332790088631254,0.005300414630180268,0.08861786304839392,Cdh22,protein_coding
ENSMUSG00000023942,28.574669698848496,0.612777197036428,0.8772434213084406,0.005334923459656025,0.08911871287811063,Slc29a1,protein_coding
ENSMUSG00000082225,10.918350770195845,-1.269522386082324,1.6331656684844604,0.005376607364296091,0.08966233807878828,Gm13728,processed_pseudogene
ENSMUSG00000102742,387.50955920006805,0.10634282550156209,0.23208439381396262,0.005376626054985057,0.08966233807878828,Pcdhga11,protein_coding
ENSMUSG00000044667,166.45205533096362,-0.20562384343542253,0.3818742662174986,0.005401683225753676,0.08992700186548083,Plppr4,protein_coding
ENSMUSG00000020154,83.35443644694867,0.24086269495226592,0.4303440945910113,0.005397872589104655,0.08992700186548083,Ptprb,protein_coding
ENSMUSG00000030880,311.1753900496934,0.07779255802926759,0.18374463013584835,0.0054216588688145,0.08995359096072057,Polr3e,protein_coding
ENSMUSG00000081724,434.38494987303613,0.2596421887301498,0.4558129282643748,0.005410545419894352,0.08995359096072057,Olfr129,protein_coding
ENSMUSG00000001380,689.7334448481221,0.06552829664014606,0.16139349745332682,0.005421274151567825,0.08995359096072057,Hars,protein_coding
ENSMUSG00000063777,120.54344134850024,1.0687007687024392,1.3921284306167994,0.005418675085001206,0.08995359096072057,Olfr1469,protein_coding
ENSMUSG00000021036,430.40575524636955,0.1610905680731035,0.31806093720874734,0.005431448643804327,0.09003971341947598,Sptlc2,protein_coding
ENSMUSG00000113621,41.19125100647882,-0.4719067884725603,0.7200687792885714,0.0054368659809584515,0.09005326749171283,2900060N12Rik,lncRNA
ENSMUSG00000045658,36.19180478216318,0.4749843877790322,0.724444910606908,0.005458098327076882,0.09032852835799764,Pid1,protein_coding
ENSMUSG00000028730,878.6358772847653,0.07115768307985844,0.17253671267708137,0.005524016050985501,0.09126513607273766,Cfap57,protein_coding
ENSMUSG00000029830,261.0883481226316,0.8471041128195504,1.1481267607195356,0.0055204293033772195,0.09126513607273766,Svopl,protein_coding
ENSMUSG00000058194,53.377800391452205,-0.866299920434151,1.170538580415326,0.0055347532671876365,0.0913654295657669,Olfr1126,protein_coding
ENSMUSG00000027379,49.52146092958742,0.4961124936761614,0.7530315080871226,0.005562400821686118,0.0917098375960074,Bub1,protein_coding
ENSMUSG00000046179,76.15204612030648,0.36427805862127965,0.5941041149831858,0.0055649855482713655,0.0917098375960074,E2f8,protein_coding
ENSMUSG00000078627,7.851431091279986,-1.2403405888066097,1.6179829531066685,0.005575551513711024,0.09180668421819549,Marchf10,protein_coding
ENSMUSG00000043274,138.39653458857728,-0.4784173833603309,0.733242629257069,0.005591533628377901,0.09199247510620381,Olfr1123,protein_coding
ENSMUSG00000053391,398.9038935902618,-0.6774058616949539,0.9630175757704047,0.005611713834946471,0.09224696344297398,Olfr211,protein_coding
ENSMUSG00000026347,68.80254456758234,0.3072008980097768,0.5232591302965445,0.005629149786478618,0.09245595177825369,Tmem163,protein_coding
ENSMUSG00000109544,28.578338318116096,0.9596696162067342,1.2833479080312806,0.005635957051292464,0.09249016525582887,Olfr1468-ps1,polymorphic_pseudogene
ENSMUSG00000068431,274.56691093567224,-1.5418192408853149,2.2435869469045038,0.005674331477590863,0.09304192769537178,Olfr742,protein_coding
ENSMUSG00000035189,18.427280795752576,-0.6286771830002138,0.9118749791394687,0.005701246570249354,0.09340502539944924,Ano4,protein_coding
ENSMUSG00000070643,207.54024944348907,0.23933777838322778,0.43563919598260376,0.005772660447521742,0.09449594167356243,Sox13,protein_coding
ENSMUSG00000000126,8.862540238817626,-1.1520676513756398,1.527942379747748,0.005803453344955198,0.09492064293026974,Wnt9a,protein_coding
ENSMUSG00000015484,34.07740912762241,-1.3558161156655957,1.81620538117637,0.005832351735024262,0.0951800502970612,Fam163a,protein_coding
ENSMUSG00000037992,363.78581190258535,-0.21266809815287963,0.39928241516112517,0.005828337202903972,0.0951800502970612,Rara,protein_coding
ENSMUSG00000113415,25.337733323674613,-0.6151733414530111,0.9022087549932862,0.005833898271349138,0.0951800502970612,Gm3234,lncRNA
ENSMUSG00000078611,7.958224499393005,1.340842147365994,1.7995001239061252,0.0058807362583582325,0.09570387710576375,Gm5901,protein_coding
ENSMUSG00000062866,539.0175076080412,0.42294928055462044,0.6763689812229,0.005895335365693691,0.09570387710576375,Phactr2,protein_coding
ENSMUSG00000031906,79.49260031713732,-0.20102578988186892,0.3835849647866204,0.005887570194965055,0.09570387710576375,Smpd3,protein_coding
ENSMUSG00000071522,459.95266296524295,-1.5134453968252184,2.2461769077855727,0.005875975859215701,0.09570387710576375,Olfr263,protein_coding
ENSMUSG00000089875,209.37733874439095,-0.09430968691239283,0.21656312476862905,0.005877645878259008,0.09570387710576375,Etohd2,lncRNA
ENSMUSG00000040666,17.27912595897252,-0.5804432173106238,0.8644546132400271,0.0058948679286073636,0.09570387710576375,Sh3bgr,protein_coding
ENSMUSG00000045202,36.037652079312764,-0.811856492992734,1.1326688803866096,0.005929255263287011,0.09617478007011855,Olfr123,protein_coding
ENSMUSG00000033295,4477.211122733316,-0.08001098640859666,0.19189891290109362,0.005957066210800284,0.09654589592305296,Ptprf,protein_coding
ENSMUSG00000048186,291.2355111997477,0.08192527412244577,0.19583931664185109,0.006019807663960364,0.09748204668735817,Bend7,protein_coding
ENSMUSG00000028804,17.488928714337238,1.1526018142060561,1.5523221683116684,0.006051750083249946,0.09791831663625408,Csmd2,protein_coding
ENSMUSG00000068808,62.344556881944584,0.3318602595443259,0.5656857407257551,0.0060586250877070645,0.0979486060835086,Olfr1189,protein_coding
ENSMUSG00000070875,42.32973341480896,-0.409681346194932,0.6650833160260772,0.006068478648683659,0.09798663906790879,Olfr1100,protein_coding
ENSMUSG00000018554,24.61953263187413,0.48763492594901925,0.7610234532406471,0.006075992431731601,0.09798663906790879,Ybx2,protein_coding
ENSMUSG00000048895,141.66617381781398,-0.1479626793490698,0.3065975983366306,0.006074518244225445,0.09798663906790879,Cdk5r1,protein_coding
ENSMUSG00000025477,305.4438816775469,-0.13742283651240317,0.290215157782084,0.006096721634872439,0.09824001330661121,Inpp5a,protein_coding
ENSMUSG00000044734,15.587317169608374,-0.7514960682290706,1.0728258177204737,0.006111121921120376,0.09839107316751211,Serpinb1a,protein_coding
ENSMUSG00000084883,171.54941161818704,-0.4627786115678245,0.7334405863462111,0.006157431710334402,0.09905521612565893,Ccdc85c,protein_coding
ENSMUSG00000075097,896.5649345153862,-1.46775295488983,2.2659130844716833,0.006182932745822736,0.0993343954880349,Olfr1226,protein_coding
ENSMUSG00000060534,57.855363750564955,0.5046023792826148,0.7852632216127376,0.006184933501885511,0.0993343954880349,Dcc,protein_coding
